date_time,WS_10_mean,WS_10_min,WS_10_max,WS_10_stdv,WS_20_mean,WS_20_min,WS_20_max,WS_20_stdv,WS_40a_mean,WS_40a_min,WS_40a_max,WS_40a_stdv,WS_60_mean,WS_60_min,WS_60_max,WS_60_stdv,WD_20_mean,WD_20_min,WD_20_max,WD_20_stdv,WD_60_mean,WD_60_min,WD_60_max,WD_60_stdv,Tair_mean,Tair_min,Tair_max,Tair_stdv,Tgrad_mean,Tgrad_min,Tgrad_max,Tgrad_stdv,Pbaro_mean,Pbaro_min,Pbaro_max,Pbaro_stdv,RH_mean,RH_min,RH_max,RH_stdv
2021-03-20 17:10:00,-0.14989210128913408,-0.11513600000000779,-0.1699692136279956,-0.0066238342541435815,-0.18626992633517528,-0.164824771639046,-0.13411439410681675,-0.0028850202578270157,-0.20968520810313082,-0.17728036095764488,-0.11618382320442436,-0.0017526316758747474,-0.21582108287292434,-0.1795166869245017,-0.17363865561695485,7.636095764280703e-05,0.03318612239051699,-0.0015569294769616703,0.07242669810055884,0.00819017865430664,0.030296922346477653,0.001071330986965542,0.044475150488604245,0.007781376901361832,0.00087845303867212,0.004326381215472992,-0.0034766574585668054,-0.0026561616022099427,-0.030644530386740195,-0.026231629834254148,-0.03367751381215471,-0.0023882320441989007,0.18054972375681927,0.18531077348057579,0.17668232044205523,-0.0008694171270718201,-0.05110036832412419,-0.046332212246775695,-0.055832935082874686,-0.0020794976979742253
2021-03-20 18:10:00,-0.24858010128913408,-0.13994400000000778,-0.31881721362799564,-0.030191834254143585,-0.2872059263351753,-0.214464771639046,-0.3326983941068168,-0.02006102025782701,-0.3078692081031308,-0.27645636095764486,-0.33932782320442445,-0.01181663167587475,-0.3251010828729244,-0.27859668692450174,-0.34702265561695483,-0.010779639042357196,0.013079929407542289,-0.004349456280152637,0.017832799098176116,0.0010133847701059584,0.016055035650203883,0.004561989490954233,0.02241418874339594,0.0021823606609640243,-0.013521546961327999,-0.007673618784526965,-0.01967665745856678,-0.0025361616022099424,-0.0142045303867402,-0.0048116298342541506,-0.020837513812154713,-0.0040082320441989,0.192549723756822,0.1973107734805717,0.18868232044205796,-0.00159541712707182,-0.0414003683241242,-0.0402322122467757,-0.04023293508287466,0.00037850230202577496
2021-03-20 19:10:00,-0.3024681012891341,-0.16475200000000775,-0.44286521362799564,-0.054103834254143585,-0.31847792633517524,-0.164824771639046,-0.4568103941068168,-0.05238102025782702,-0.3307332081031308,-0.20207236095764491,-0.4385038232044244,-0.04727263167587475,-0.35849308287292436,-0.2290606869245017,-0.4460946556169549,-0.0393556390423572,0.007774128481479537,0.028881612677819392,-0.016515280581072246,-0.00905507061879893,0.0027905333350469875,0.01754723912579202,-0.01612268114063884,-0.007439290439430317,-0.025521546961327957,-0.019673618784526923,-0.03227665745856683,-0.0031961616022099424,0.023235469613259802,0.029508370165745854,0.01348248618784529,-0.004668232044198901,0.20454972375682473,0.20931077348057442,0.20668232044205523,-0.0009234171270718199,-0.03720036832412418,-0.024932212246775692,-0.04703293508287473,-0.005375497697974225
2021-03-20 20:10:00,-0.2811321012891341,-0.13994400000000778,-0.44286521362799564,-0.05687983425414359,-0.3218059263351753,-0.164824771639046,-0.4568103941068168,-0.05426102025782702,-0.3592452081031308,-0.2268643609576449,-0.4633038232044244,-0.04112063167587475,-0.3662210828729244,-0.2538286869245017,-0.4460946556169549,-0.034259639042357196,-0.004373363112401023,0.012684957219312025,-0.02977978289622918,-0.008404411873655444,-0.005587047074525806,0.006796010933506977,-0.02100960304622298,-0.006425603209872011,-0.03272154696132791,-0.02747361878452697,-0.03767665745856682,-0.0035741616022099422,0.006255469613259801,0.016608370165745855,-0.00367751381215471,-0.005328232044198901,0.23454972375682473,0.23331077348057305,0.23668232044205523,0.00028858287292817973,-0.029900368324124144,-0.025532212246775713,-0.03733293508287474,-0.001970497697974225
2021-03-20 21:10:00,-0.26486010128913406,-0.11513600000000779,-0.4180572136279956,-0.06030383425414359,-0.3301499263351752,-0.164824771639046,-0.48163439410681674,-0.05526102025782701,-0.3945492081031308,-0.2516643609576449,-0.5128878232044244,-0.05004863167587475,-0.4283410828729244,-0.3033646869245017,-0.5451746556169549,-0.046843639042357194,-0.05477847190999722,-0.03632388817668872,-0.07920750731270858,-0.007721639070275264,-0.048591959843666044,-0.03955993399946244,-0.06303713143424645,-0.004218110771949582,-0.027921546961327905,-0.021473618784526992,-0.03587665745856675,-0.0034061616022099425,-0.010904530386740201,-0.000551629834254147,-0.01867751381215471,-0.005208232044198901,0.24654972375682063,0.25131077348057035,0.2426823204420566,-0.0012534171270718198,-0.03070036832412413,-0.02243221224677569,-0.03333293508287469,-0.0028504976979742253
2021-03-20 22:10:00,-0.3141241012891341,-0.18956000000000778,-0.44286521362799564,-0.048295834254143584,-0.3846059263351753,-0.264112771639046,-0.5064583941068167,-0.04612502025782701,-0.4531652081031308,-0.35084036095764487,-0.5624798232044244,-0.036904631675874745,-0.48546108287292444,-0.4024446869245017,-0.5699426556169549,-0.0326196390423572,-0.07837532339696057,-0.08128356970806268,-0.10043071101695962,0.00029291285488269647,-0.06688301040456665,-0.07865530924413541,-0.0775582708108393,0.0034250350883839853,-0.03272154696132791,-0.0256736187845269,-0.04007665745856677,-0.0034421616022099425,-0.010904530386740201,-0.000551629834254147,-0.020837513812154713,-0.005328232044198901,0.23454972375682473,0.23931077348057442,0.23068232044205386,-0.0007134171270718198,-0.004800368324124235,0.00536778775322432,-0.015732935082874776,-0.005058497697974225
2021-03-20 23:10:00,-0.3623561012891341,-0.2391760000000078,-0.5172892136279956,-0.05246383425414359,-0.4526699263351753,-0.31376077163904603,-0.5809223941068168,-0.05143702025782702,-0.47646920810313076,-0.35084036095764487,-0.5872718232044244,-0.04543263167587474,-0.4863490828729244,-0.37767668692450174,-0.5699426556169549,-0.0413876390423572,-0.10755722849030573,-0.08770638135540182,-0.13603542775764396,-0.009945886669016838,-0.052641123708292915,-0.0497526568311093,-0.06038423097121509,0.0007944748397781343,-0.057921546961327904,-0.05207361878452697,-0.06467665745856678,-0.0033941616022099426,0.009555469613259801,0.016608370165745855,0.009222486187845288,-0.0017882320441989011,0.23454972375682473,0.23931077348057442,0.23068232044205386,-0.0012534171270718198,0.02659963167587577,0.029167787753224275,0.023967064917125216,-0.0019274976979742249
2021-03-21 00:10:00,-0.2626281012891341,-0.13994400000000778,-0.4180572136279956,-0.05072783425414358,-0.3332779263351753,-0.189648771639046,-0.4568103941068168,-0.04736502025782702,-0.37858120810313084,-0.27645636095764486,-0.4633038232044244,-0.030016631675874747,-0.39331708287292444,-0.3033646869245017,-0.47086265561695484,-0.0261796390423572,-0.17142231647928224,-0.16257402494895057,-0.1885349316576334,-0.0034742058026218624,-0.14339824481199803,-0.13338883458667758,-0.15965855882465255,-0.005354669180848291,-0.06572154696132795,-0.0604736187845269,-0.07007665745856677,-0.0020441616022099426,0.0177754696132598,0.016608370165745855,0.017802486187845287,0.002351767955801099,0.23454972375682473,0.23331077348057305,0.23668232044205523,-0.00026941712707182,0.0385996316758758,0.041467787753224315,0.045967064917125246,0.0013635023020257752
2021-03-21 01:10:00,-0.24466010128913407,-0.13994400000000778,-0.36843321362799564,-0.045071834254143586,-0.29117392633517525,-0.189648771639046,-0.38233839410681675,-0.038877020257827015,-0.3285012081031308,-0.2268643609576449,-0.38891982320442436,-0.02679263167587475,-0.3282690828729244,-0.2538286869245017,-0.3222466556169548,-0.016419639042357197,-0.08284336628206602,-0.08128356970806268,-0.08102264973478267,0.001250749548377188,-0.08028713905988312,-0.09736523882551462,-0.07057695380286194,0.005268102778489998,-0.09092154696132794,-0.09287361878452696,-0.08447665745856678,0.001669838397790057,-0.003644530386740198,-0.0027116298342541455,0.009222486187845288,0.0034317679558010985,0.222549723756822,0.2273107734805717,0.22468232044205932,-0.0012534171270718198,0.11159963167587578,0.10646778775322431,0.11696706491712533,0.005563502302025775
2021-03-21 02:10:00,-0.20294010128913406,-0.0903280000000078,-0.31881721362799564,-0.04100783425414358,-0.21982992633517526,-0.11517677163904601,-0.3326983941068168,-0.04190102025782702,-0.23299720810313077,-0.12768836095764488,-0.2897438232044244,-0.033184631675874744,-0.22389308287292436,-0.12998068692450168,-0.2727106556169549,-0.0284596390423572,-0.11537630353924035,-0.11046547480140788,-0.12765784734807117,-0.004765749449097666,-0.11058605487450467,-0.10644095093588513,-0.11749140409646955,-0.002805092209534973,-0.08672154696132793,-0.0850736187845269,-0.08927665745856679,-0.0014921616022099426,0.009975469613259801,0.016608370165745855,0.009222486187845288,-0.001668232044198901,0.21054972375681927,0.20931077348057442,0.20668232044205523,-0.00088141712707182,0.1285996316758758,0.1394677877532243,0.1199670649171253,-0.004455497697974225
2021-03-21 03:10:00,-0.19366010128913405,-0.0903280000000078,-0.31881721362799564,-0.04403183425414358,-0.20950992633517526,-0.11517677163904601,-0.2830503941068167,-0.04230102025782701,-0.22371720810313078,-0.1524883609576449,-0.2649518232044244,-0.03338463167587474,-0.22597308287292436,-0.1547486869245017,-0.2727106556169549,-0.023851639042357195,-0.09638712127754204,-0.09622358810513414,-0.10252510611935282,-0.005493202681328903,-0.09145724627264681,-0.08563662625211274,-0.09975885889620717,-0.004280942625021379,-0.09212154696132792,-0.08927361878452693,-0.09707665745856683,-0.0013661616022099424,0.0218554696132598,0.023028370165745857,0.017802486187845287,-0.0025682320441989008,0.18654972375682063,0.19131077348057032,0.1826823204420566,-0.0013434171270718198,0.09259963167587586,0.09346778775322434,0.09396706491712521,0.0018135023020257757
2021-03-21 04:10:00,-0.2507161012891341,-0.16475200000000775,-0.29400921362799565,-0.03614383425414359,-0.2747899263351753,-0.189648771639046,-0.3326983941068168,-0.030733020257827013,-0.2936372081031308,-0.2516643609576449,-0.2897438232044244,-0.017616631675874742,-0.2760130828729244,-0.27859668692450174,-0.22317465561695485,0.0032443609576428044,-0.11858770936290991,-0.11884305521098065,-0.12235204642200839,-0.0028277358476831637,-0.09676304719870958,-0.1208224639723184,-0.06624853725791603,0.0064688893038620954,-0.10172154696132793,-0.10967361878452692,-0.09947665745856678,0.004387838397790058,0.0199354696132598,0.012348370165745854,0.02422248618784529,0.0034917679558010986,0.18054972375681927,0.17931077348057442,0.17668232044205523,-0.0007014171270718198,0.08459963167587589,0.054467787753224285,0.11796706491712527,0.015273502302025777
